	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
0	0.8260153328668687	0.8179959627517166	0.7717249868710967	0.7869755367635473																					
1	0.5881894490621896	0.6228980530757656	0.582037151050924	0.5973376665108847																					
2	0.6194436019766465	0.6126652268327938	0.5771903461548795	0.5640209539050217																					
3	0.8280775913255719	0.8342054543795793	0.7907857540552029	0.7859705526541062																					
4	0.5913075667972474	0.618147208925758	0.5067637661774073	0.5079059404858528	0.5798151787640395	0.5753876574271566																			
5	0.6140360004267508	0.6281010755003282	0.5308151610855334	0.5406959998216484	0.5708295295771308	0.562427959406084	0.5426202003275461																		
6	0.8313543519122335	0.831123451359858	0.7894438910214165	0.7840987916054679	0.8014525305849358	0.8021202434254463	0.767583530553322																		
7	0.5946028859660811	0.5955236653081176	0.5059603452682552	0.5382623109929102	0.5821751212026789	0.5826026647343084	0.562323266992197																		
8	0.6091765227888042	0.6168793600001636	0.5170492377274207	0.5315273954262917	0.5855811342090941	0.5882668181282589	0.5622609561913987																		
9	0.8347422823810211	0.8314623733534117	0.7689519942613251	0.7879570650121208	0.8060154294737703	0.8051189754759839	0.7903332846244963	0.7762134340133715																	
10	0.6046774874289701	0.6032107948319355	0.5098288628200859	0.5568958300418512	0.6007451791648565	0.600316621270227	0.5950623390839567	0.6036408254847875																	
11	0.6160333451162522	0.6219376598109303	0.5601347523321035	0.5085632946457415	0.5902674764246696	0.5933129395806948	0.5759730073975752	0.564656536456449																	
12	0.8289037397187056	0.8301531475675077	0.7801108209990139	0.7879371835797007	0.821425906345323	0.8199909519503251	0.7936266315796576	0.7909960565000171																	
13	0.5944620490593284	0.6034016538188479	0.6129482161626683	0.5332577410214042	0.6064372433145373	0.6030278947305833	0.5934682346293265	0.6044127427161002																	
14	0.6088570294705176	0.5953663914466706	0.6063482182694775	0.5060146308328057	0.6073811550728848	0.6049161622435675	0.5850966284155609	0.5835786722347157																	
15	0.8282863575848147	0.8282257125280764	0.8104144269202709	0.7753914972440213	0.8275345099134996	0.8299073936300773	0.8071912689192821	0.8032997650037949																	
16	0.605918721917028	0.608407400084306	0.6123613277122724	0.5581643207701795	0.6054999808212921	0.6014013094170363	0.592285190572129	0.5935806288635089																	
17	0.6074572648378788	0.5965108080768149	0.5964885846869981	0.5541494352099112	0.6078317415976344	0.6078563617208056	0.5880084434188909	0.5971684553753044	0.5986229360807777																
18	0.8198143164087067	0.8289405086902114	0.8090173716626969	0.7924125034771418	0.8321743991342293	0.8330634071374352	0.8187589984054331	0.8154177004778574	0.7976467478519879																
19	0.5928998553002225	0.5996783220137979	0.607833800610613	0.6097300610874495	0.6081887906317957	0.6082196507850033	0.6029219472420746	0.6055891582862394	0.6134896546581325																
20	0.5915183253184967	0.6022094724821074	0.608256348373991	0.6016689475123514	0.6179808261287959	0.620557128562532	0.6042985020213816	0.6080260204392108	0.6079562413679314																
21	0.8248823622175009	0.8314277860367535	0.8151048128345258	0.8097255294798806	0.8364725432863229	0.8374737994077925	0.8261716417238884	0.8254263801281285	0.8036499695634852																
22	0.5863320813465945	0.595643427326117	0.6195320275728552	0.6214455972866362	0.6176712840317757	0.6126974413624819	0.6156640650701879	0.6185403369838659	0.6243386661493975																
23	0.5874858538583242	0.5990956337881108	0.6181266819045951	0.6014511815173325	0.615202973254598	0.6172863553320461	0.6131071212859448	0.6165586130377351	0.6142294262697917	0.6169064486384171															
24	0.8176459643435937	0.8303879347553763	0.8273467233386657	0.8168340274299448	0.8358008393241166	0.8348907127594288	0.8347128979023954	0.8326105361030208	0.8126324176272293	0.8120825298497567															
25	0.5841617540563406	0.5896791797464915	0.6193815272395361	0.6176453748564581	0.6175424097796698	0.6209040503325458	0.6154392777429305	0.6176750343443074	0.6116447695952772	0.6315288893334444	0.6344402924639656														
26	0.579718175169231	0.5931641410370131	0.6217404997211128	0.6190829613657414	0.6130898803609014	0.6054341233824212	0.6125902179706028	0.6166686928391406	0.6210301466307113	0.618675554535791	0.6076906297760312														
27	0.8173893625108614	0.826661810457166	0.8330719089139126	0.8241652246501857	0.8339767688937735	0.8337166448389324	0.8330793177492727	0.8332813100879338	0.8237138285502156	0.8198168628944005	0.8140502739181862														
28	0.5722422059297092	0.598182451001836	0.619271433881794	0.6149945241112879	0.6128987710653961	0.6152486324168001	0.6134947418233752	0.6182493816474502	0.6250306585442497	0.6304572937526935	0.6285539293206789	0.6346431473874274													
29	0.5818341137144623	0.5976600490283178	0.6195027952248671	0.6101531920483951	0.6134198731450112	0.6137716703391437	0.6164659777727388	0.6185922478774336	0.6159408212307161	0.6018712568438175	0.6045104836148717	0.6078168571692482													
30	0.8187584436457346	0.8210612531193056	0.829345768311243	0.8252538211749336	0.8340697427921334	0.836316474486722	0.8332238191384522	0.8346610191668679	0.8215711285561977	0.8115284630645846	0.8083224115580059	0.811769949761095	0.8019963811249602												
31	0.5573648226038564	0.6005410571614276	0.6112773247329903	0.600784408400662	0.6130287791564882	0.6082617430781517	0.6102447486844164	0.6133554222052592	0.6073179933349901	0.6083854128630449	0.6005095812674757	0.6131365568205597	0.636210135364187												
32	0.581177349399715	0.6021299525394678	0.6182960994612118	0.606414873943208	0.6114699968003052	0.6084487760662607	0.6104584432897044	0.6178904632899781	0.609587488165187	0.6026223733704501	0.5896905385558577	0.6022672931044263	0.6129687790443091												
33	0.8157526789947467	0.8114144170800212	0.8321755239190884	0.8251586211472433	0.831828261202213	0.8314045822969306	0.8323263366690693	0.8351927681521486	0.8236951381533764	0.8157949403136187	0.8078461899851554	0.8138513428503332	0.8079505373151821	0.8020432892701912											
34	0.5643026536653967	0.6063220407510541	0.6151695610642602	0.6132254398426732	0.6139735156755283	0.6133565020934869	0.6157026606212213	0.6233254048124581	0.6201069242621693	0.61711672182129	0.6106836631411396	0.6216183612206441	0.6328948299407833	0.628922035824946											
35	0.5834265726838405	0.591052693977621	0.6188309786102171	0.6130097938151355	0.6158249796308801	0.6087349154710433	0.6161573367053935	0.622778966155561	0.6192666978787054	0.6143913420758759	0.6016113851608734	0.6095220744736907	0.6044248861667216	0.60965607254536	0.6242772284276784										
36	0.8122705242563342	0.8211115711618803	0.8299367367670117	0.8263685086634606	0.8280714081902183	0.8302780833603174	0.8304154750117154	0.8331981497500932	0.8301016452429173	0.8179931884838245	0.81470309080652	0.8091239812525127	0.8093507165572358	0.8058089315205309	0.7975405384132654										
37	0.6008755482484192	0.5918594402253377	0.6198617170936038	0.6151908232960172	0.6175250548805659	0.6117038780319414	0.6180387454012968	0.6232161499500389	0.6249762660056448	0.6152767771778536	0.6150645953188135	0.6185175253136979	0.6189031921007822	0.6212690088539666	0.6406717458258361	0.6253961448573699									
38	0.6006454579378063	0.5634869693728768	0.6138092097609967	0.6152462192931055	0.6158885606829252	0.6082517282248872	0.6140801606154858	0.6175980422183063	0.6200457184602697	0.6149019743797587	0.6062349125140133	0.6112578468685672	0.6061417752445144	0.6104171045042942	0.6192975348150174	0.5998087312594417	0.6076428470138059								
39	0.8103811737757874	0.8148603021718275	0.8290204196674842	0.8279055275585311	0.829630306189352	0.8292869867871153	0.8292518234797227	0.8316680656369184	0.830058688634851	0.8236769088403529	0.8171640510741912	0.8108532532937045	0.8077088925837944	0.8048754564406038	0.8054006006301673	0.8063629796398493	0.8062783753171346								
40	0.6184146182490262	0.5774924771094506	0.6193761017974716	0.6179303585351503	0.6143900636379159	0.6219637633432845	0.6193769211353346	0.6263974419623296	0.6275382606461342	0.6179342495623253	0.6103593042576148	0.6202510770526332	0.61865694253594	0.6147736727192067	0.62787037715048	0.6265919669943831	0.6216888380689906								
41	0.6024342910625815	0.5609375583300524	0.6081023180208125	0.6063346639777564	0.6086890560592656	0.6039163645602857	0.6104755758897609	0.6072083872452482	0.614617527202978	0.615203822281231	0.6036592592404053	0.6179371197931577	0.613226975024052	0.6085586862203813	0.6179185285376589	0.6228887109348746	0.6166141072848074								
42	0.8097410441956809	0.8040529421414874	0.8269904541713854	0.826591941330087	0.8317569465935277	0.8310547648596106	0.8276217099698773	0.8295800077519113	0.8305554962780552	0.8254398061094692	0.8184780181963424	0.8213082751092631	0.817801859599237	0.8113453251923203	0.8122759657704162	0.8098748279149377	0.809417973640307								
43	0.6171756236061405	0.5755393443369212	0.6218476070611558	0.6220402466424887	0.6071222705253468	0.6163853435276615	0.6227745527750229	0.6228058069153088	0.6278962949152072	0.6216403392384847	0.6104407072415805	0.6268051299587517	0.6215217290512882	0.6152402303494682	0.6288777674793424	0.6344766881699444	0.6297071186690116	0.6355380718236582	0.6367517345843602						
44	0.5779670600841882	0.5584369670785684	0.6062763261686244	0.6058449589953104	0.5841830557437786	0.5955833402461767	0.6020746767122603	0.6010410862029182	0.6059517102401115	0.6047100324474195	0.5985177058833541	0.606681977071361	0.6084061066505422	0.5963269127959578	0.6067707833282032	0.6034583150349401	0.6036110107526048	0.5937717729631933	0.6029285677762374						
45	0.8126897739818669	0.8094225803634907	0.8328473872142709	0.8338046898925648	0.8318256856427788	0.8332404033316791	0.8370301488498076	0.8345110955027536	0.834372928674446	0.8317960637330764	0.8275194585454267	0.8282277160539587	0.8231045045417801	0.8184646307300597	0.8195695688942041	0.8181406518609774	0.8201755195928094	0.8133706057267813	0.8201173433661584						
46	0.585292125829607	0.6042707533044113	0.6177110271375652	0.6180737705523387	0.5984550898745856	0.6031669143435967	0.6110759530261635	0.6169741222211717	0.6228879662400343	0.6125127246736446	0.6113802401402614	0.6170708799158332	0.6135878477171816	0.6160856289028607	0.6166316425674009	0.6135697707489802	0.6221715186055364	0.6197721255953466	0.6340892828979361						
47	0.5763275749304211	0.6188354195519993	0.6069847538669051	0.611396342574316	0.5802900421200756	0.6092725915867855	0.6000417369531053	0.6071003731500858	0.6153834495247799	0.6030981094410265	0.6028461863563858	0.6103908893076672	0.6019614178384974	0.6035505216591958	0.6002495947645036	0.5999887652274188	0.6103034732019533	0.5979179017601893	0.6121328684990157	0.5972465903769101					
48	0.8173249103285406	0.8238464556125792	0.8323233802617356	0.8331827382019734	0.8259818901013045	0.8307355828896857	0.8339129873144601	0.8364781914907033	0.8371911607403498	0.8276906838256239	0.8335524077415218	0.8292887670778085	0.8227409669990231	0.8230225663019081	0.8157474245391788	0.819535659623161	0.8234300944398878	0.8137298299763239	0.8187547653238769	0.8131309164351268					
49	0.5930276690470401	0.607462225612451	0.6152546918741059	0.6151496818009003	0.5963745991778154	0.6022400760035048	0.6099455735272111	0.6135555273747535	0.6201408850893148	0.6032719015417214	0.6112906833665847	0.614121072302881	0.6051592577041492	0.6102479424827686	0.6025317700319017	0.6032431692111366	0.6117453703519828	0.6076475670261969	0.6202133118217018	0.6134994610092143					
50	0.5752594797833569	0.597310134330449	0.6130221036159246	0.6110373262999321	0.5876519635268634	0.5725004215742105	0.6053908636765852	0.6103345100084083	0.6148492540397634	0.599757093683899	0.6033444697021366	0.6092135879493749	0.5986511634766583	0.601907819716517	0.5882215515459414	0.5949647760572115	0.6005486355858021	0.5859212976355509	0.6043231747894846	0.5964601342197462	0.5857602904526634	0.5982675468651195			
51	0.8144005851921818	0.813984909422209	0.8359402973846327	0.8372546394401795	0.82688521580882	0.8276243380475684	0.8354695045193818	0.8383434501401507	0.8387421547291342	0.8313143445841663	0.8344213857816639	0.8325701665723734	0.8268498542914484	0.8295370937323069	0.8184640925565279	0.8216770514137308	0.8269267753262671	0.8180991053010144	0.8196117882070568	0.8129190632282891	0.8118394231979305	0.814791900786236			
52	0.6013639948365246	0.6094862997378265	0.6183658284366019	0.6146262774406414	0.5922476181021196	0.551554953384383	0.6143115852940576	0.6139226802965669	0.6197398627521714	0.5987528179306502	0.610220337943306	0.6140598223564944	0.6099171220395093	0.6070299661055012	0.5924849819773977	0.6033269494847008	0.603560274501244	0.6025468968630315	0.6113892913503987	0.6066004646922084	0.6097311798890496	0.6144623091104278			
53	0.5864509621860865	0.5885691292837173	0.6102806068468289	0.6128634739606035	0.5852429707177007	0.5234037408074057	0.6076058551586812	0.6109272932070097	0.6183593642508257	0.5953662260537274	0.6029385986612886	0.6095530029114041	0.5974081618784454	0.5979603078688395	0.5627520628605039	0.5962982737164612	0.5983828764364704	0.5893634939467656	0.6004498802888308	0.5927403852843934	0.5903927178152254	0.5958640865379152	0.6090619151469201	0.5847883175995298	
54	0.8169371794579761	0.8135193035643847	0.8372799347592033	0.8373741787519454	0.8263491529403022	0.8266527943153432	0.8397528476624678	0.838997923648087	0.8382269029589599	0.8308161258402895	0.8337022302245798	0.8329824401149577	0.8320082555539158	0.8284435496060049	0.8166916806376776	0.8241660460448916	0.8291026290278931	0.8199769295987273	0.8257721188926219	0.817765212711633	0.8198941767836209	0.8217661707313284	0.821556161736315	0.8154979850153529	
55	0.606087304485648	0.5577103567512972	0.617663745198428	0.6162646984137712	0.5907077996579644	0.5394999727104841	0.6129630483061781	0.6170543024187402	0.6187467677575682	0.5972051805696883	0.605261473793774	0.6123941836981998	0.6069883750099182	0.6076990307951292	0.5677949263441306	0.6033970628333538	0.6048183202719212	0.6037202586156735	0.6173691891433788	0.6076914785756712	0.6086142963737169	0.60876972426531	0.6292462098471763	0.6216504900167316	0.6149899301967612
56	0.581049000072148	0.5880908516134911	0.6107997654227499	0.6099703235736221	0.5710962273232316	0.5754530406647884	0.6102161048672743	0.6034927975059778	0.6024134541684456	0.5926330828609145	0.5944618816271806	0.601890516587283	0.5999104706197297	0.6034747744540613	0.5500589386616185	0.6041108695339737	0.6023985570090136	0.5960297822422183	0.6111911230169428	0.5894384017630742	0.5881311923559419	0.598691631715888	0.6131440524452894	0.6000893481634062	0.5950151612731467
