	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
1	4922.877207973547	5685.03702498071	4049.2266650390625												
2	3035.124123495133	3412.372671376104	2590.8737651026527	2720.432429133235											
3	3964.3047639973956	3727.5308449485087	3902.0961864237884	3584.7376123545123											
4	5655.80228333554	5662.771938123201	4573.142833891369	2510.8639383121413											
5	3554.4462227527006	3651.789731315013	3192.724929126341	3141.5714164733886											
6	4095.9285603841145	3572.5484152607532	4067.476701274671	4128.299315679641											
7	6034.352281050248	5379.767586489336	4706.304486788236	4556.8688724705435											
8	3811.8951364070813	3307.970578511556	3568.9776678085327	3642.0801406488185											
9	4092.917282586349	3344.7019876459594	4236.141069904063	4308.2267742023605											
10	6367.244673059342	5630.688168105259	4704.273882580411	2388.816271203709	5388.4487069936895										
11	3935.0554619946524	3774.758118022572	3768.538070988534	3838.390147330192	2011.2445009671724										
12	4160.6383128064745	3794.287548358624	4498.922477414255	4542.378507382402	1997.1236149714543	4159.767840576172									
13	6346.091228926809	5020.837192801542	6284.226241391347	5859.097488799185	2680.230761014498	5733.277785528274									
14	4068.4244584303638	3495.4913631900326	3929.3828568892045	4189.125546079694	2700.348900428185	4615.056001551011									
15	3933.2442416939684	3463.918841795488	4280.224980794027	4657.698765740878	4221.274726280799	5043.245804981519									
16	6070.704860687256	5045.9960860318915	6461.389878908793	6694.432563450026	4533.743556096004	6347.5113303444605									
17	3699.486252124493	4139.324234823162	4229.144430746579	4591.201958065942	2944.4395540677583	3990.3006797613098									
18	3661.4949408637153	5093.371712545747	4655.789921323966	3829.4413301433838	3909.923091008113	5175.056990548466	4460.068109556686								
19	5818.7581787109375	4597.684477310736	7394.368938128154	7645.27899140416	4997.506422776442	5884.536849172492	4555.147287767987	5073.208966611037							
20	3617.065378212067	4666.100549494178	4657.400214283737	4951.504808763613	2175.09614445613	4363.298493395354	4580.127300236501	4975.252929593696							
21	3298.6076003448875	5109.820384794069	4752.694182608891	5101.756007247887	2497.500004695012	4512.990984143709	5016.4679515941725	5296.563511795623							
22	5546.555540720622	4682.744343942809	7750.3617296056445	8185.774934266229	3517.9423217773438	6056.355716534515	3436.7621601826436	6199.480712890625							
23	2814.1571502685547	3741.731616307231	4809.25217072243	5153.757849077806	1817.3736196664663	4053.6289963793397	5370.227091918498	5379.795912022493	4367.999981989626						
24	2640.342842610677	4027.5020748249535	4908.163458266876	5324.668911420037	1781.0631807767427	4095.3299540049993	5316.445024496822	5815.404019405136	4801.9854001415015						
25	4487.111106795494	5485.410979520927	7591.991452019253	7968.008766442014	2340.057680570162	5548.003731428687	5681.60976681593	8435.629546138918	6416.330182175409						
26	4537.987016774187	3170.88072789757	4905.507354701411	5185.238933879736	1957.901106614333	3448.415782359109	5429.728415822458	5674.076563461051	4829.207154273987						
27	5419.1659231474905	3679.9923683092434	4939.278986373038	5154.214742819809	1972.9093346228967	3445.468018391239	6232.501696680845	6209.546123088366	6038.781231840451						
28	6429.515131786616	5220.582518957193	7621.937365609366	8005.056388419476	2616.429490309495	5354.569643315094	8264.732719821104	9507.980938731282	7253.183860881446						
29	5118.200575086806	3141.5631110182085	5102.836056737025	5254.621995376998	2979.5274705153247	3231.2404060933127	6237.744819798962	6278.995850297372	5537.325601207072						
30	6252.128405638416	3839.0409199242454	5384.211762116019	5663.702052210902	5960.34986597178	3085.759598568304	7427.059578026264	6471.993352144213	6684.681466538032						
31	7532.949515911064	5447.37055421107	8009.175912522953	7906.145320521899	5975.935387436224	4444.380595861976	9889.838407330915	9702.597624615099	8321.738090515137						
32	5691.901889993687	3720.81484548328	5825.437621603886	5809.917363714403	6726.088324574377	4740.706624348958	7192.938363312058	6869.652180370386	6685.970490983695						
33	5435.582990550031	3677.1719826263134	5480.418262222132	5664.363688357095	7563.7634019851685	4218.6190377512285	7113.58958793274	6627.539936370398	7328.842001308094						
34	6989.966317841501	5721.655341879836	8221.260616821553	8083.245325243151	8171.646697815307	6332.340499057565	9569.432996863377	9872.611429193745	10053.373919465439						
35	4894.6276966441765	3405.0922356392575	5623.071422192229	5584.284510864516	7618.578820763565	4271.543778286185	7016.013773077251	6654.390639644003	6970.366673035806						
36	5228.318892045455	3658.067275408402	5836.749064393686	5906.3391068476185	7590.540882944506	3873.278060913086	7139.53206052099	6732.004166815016	7447.915608560573	6187.434355039854					
37	6630.555580216224	5584.364076855113	8278.655528154155	8187.745180050056	9115.336575218938	5421.942659603652	9276.04036019905	9995.341130311008	9505.561476137285	8442.944439697265					
38	4751.750340317235	3372.214289026353	5828.496512932506	5756.45899167941	8071.094014222769	4023.5929465345157	7151.851154912469	6794.34861877364	7539.72168933204	6808.609045596523					
39	4776.536783854167	3450.0631184994595	5902.150363617241	5542.017009402079	6503.699745125607	3694.5775828207693	6570.201222453084	6860.064965772998	6654.857735214153	7026.597292557974	5881.4622036803				
40	6287.713788273359	5340.990264892578	8340.275007183462	8110.953903412294	3970.7293121864054	6092.333315840391	8443.11384817422	9642.73097616856	9257.327819680268	8014.4289816151495	8203.525401239809				
41	4522.7142851858425	3572.191407731436	6039.283999094522	5629.264231860153	7538.564857525533	4281.718300507448	6958.839290195041	6984.32038233624	7442.923978172061	7104.216509065923	6865.55456937297				
42	4123.393939393939	3440.6234394554954	5534.80588537478	5336.290252620891	4548.627151963134	4104.102811439015	6179.28422312454	6500.803579364811	5025.78836967567	5378.292398402753	6442.425769401999				
43	5824.5993245442705	5203.312293635989	8484.644717583875	8118.420454995939	6680.057418896251	5689.707146475248	8677.284410067823	9438.972133574345	9237.160359709484	8430.26247424028	10199.810537615393				
44	4238.347769689079	3703.6047127732954	5851.75606345015	5884.85487575038	6061.042764736341	4730.014671254381	6401.607424734521	6868.774920647567	6781.752385851669	6577.5359572447505	7770.240426778208				
45	4326.620499427872	4248.996540551047	5992.756308162913	5731.521089688999	4596.842817503442	5396.512690749124	6587.761391023825	6970.645920320181	5755.142954505057	6217.067106780792	8410.933133433065				
46	5693.629636205808	4873.148878079016	8003.005557759603	8148.612216660701	6833.245287164652	5699.140200606016	8133.817563123435	9929.498183365706	8998.92913896381	1746.9217061929394	9493.767638283673				
47	4420.4559696081915	3979.1539499227283	6293.040141389462	6847.776499594412	7370.976682080078	4989.013338748539	7078.784608266337	7476.392247656117	7448.073165070873	7696.378896516819	9347.28481022467	7866.071124842349			
48	3833.0562620837277	3537.7517273541794	5535.377153767155	5960.819700796021	3381.6586970674057	4037.0614059305635	5914.629837676954	6978.885097326331	5049.057393716716	3103.11035083385	5661.7007732664615	5667.665179443359	5615.244006671736		
49	4004.800738790761	4606.959559098031	7219.55896189559	8539.400122203524	7328.489962100983	5346.084139529789	8649.704732325494	9681.966933164425	9194.605440113643	7023.599162781913	8685.553602727998	4583.341663932801	8486.755163682246		
50	3585.669248829717	3744.9285921263463	6298.420632037638	7200.148600956324	6633.86004710364	4448.821113372517	6988.335166148792	7315.711385593858	6712.713396939364	6712.45106509468	8589.034361137461	8348.505736349147	6294.6724445490545	6739.770818312521	
51	3535.4969137440557	3671.8564596824276	6050.777720978113	6493.851967424665	4774.0852237808085	4059.5380756699037	6640.927395434204	7137.122768975992	6133.738924256892	5867.419865803052	6419.09483282804	5756.6880789940515	7001.052411000663	3954.8881875884817	
52	4299.874977874756	4372.14240820431	7813.536706958867	8441.674740702689	7838.613031496947	4975.747688079548	8760.240137452367	9658.912965608519	8815.100873790376	8170.363253471179	8357.020390506395	3517.4362865296343	9318.765518265154	6528.085942281957	
53	3893.1160873413087	4921.860613480355	7204.713500535875	6957.362788735098	5639.726189670602	5918.04540445203	6758.854529273367	7421.291117228265	5989.0289142556385	6570.51209608175	8292.069706889479	8395.401687005553	7800.429557643882	3002.151810752021	6215.251951865515
54	3400.8500061035156	5068.278081356901	6221.867982297124	6362.717230750381	4721.473477386695	6735.946419455789	6323.306507370858	6893.52324078116	5399.885252987017	6369.159103668984	4948.660583321136	4598.5558922809105	7616.2042770754315	3712.310748662704	3671.023520554801
55	4783.654161071778	5582.961149641611	8873.784430467678	8341.216463310773	8256.416673239684	8954.356678567874	9027.516007778739	9697.403303641118	7944.136159979986	8364.981863111314	8357.646492387996	7384.191888225035	9499.578195362245	6908.962975156953	7484.958645420046
56	3926.326779174805	7418.902466511929	6603.693701902051	6548.210796325187	4504.770241221403	7263.025657876024	6653.680011930059	7086.188588061965	5820.274594151365	8117.447107981303	7203.408541735609	7070.554634312221	8282.829847817307	3119.899883878876	5682.282462733768
57	3458.6464279174807	5305.99675575667	6523.306739058231	6168.616433850854	5392.751068124226	6893.0117699407765	6704.2352249327505	7042.87042233679	5299.5834397355175	6408.845487783487	5080.811259605954	4679.4206369357635	7456.5314911633	3822.6762291780565	4636.219754411017
